RUBRO_KEY;SUB_RUBRO_AGRUPADO;RUBRO_AGRUPADO;Columna1;Columna2;Columna3;AGRUPADO_NUEVO;AGRUPACION IC
919;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
920;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
921;TV E INTERNET;PAGO_DE_SERVICIOS;TV E INTERNET;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
922;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
923;EXPENSAS;PAGO_DE_SERVICIOS;EXPENSAS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
924;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
925;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
926;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
927;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
928;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
929;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
930;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
931;OTROS;OTROS;OTROS;OTROS;1;OTROS;SALUD
932;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
933;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
934;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
935;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
936;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
937;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
938;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
939;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
940;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
941;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
942;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
943;CALZADOS;INDUMENTARIA;CALZADOS;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
944;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
945;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
946;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;LIBRERÍA
947;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
948;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
949;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
950;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
951;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
952;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
953;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
954;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
955;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
956;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
957;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
958;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
959;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
960;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
961;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
962;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
963;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
964;COMESTIBLES;GASTRONOMIA;COMESTIBLES;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
965;COMIDAS PREPARADAS;GASTRONOMIA;COMIDAS PREPARADAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
966;COMESTIBLES;GASTRONOMIA;COMESTIBLES;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
967;CONFITERIAS - WHISKERIAS;GASTRONOMIA;CONFITERIAS - WHISKERIAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
968;COMIDAS PREPARADAS;GASTRONOMIA;COMIDAS PREPARADAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
969;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
970;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
971;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
972;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
973;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
974;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
975;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
976;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
977;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
978;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
979;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
980;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
981;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
982;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
983;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
984;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
985;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
986;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
987;CALZADOS;INDUMENTARIA;CALZADOS;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
988;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
989;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
990;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
991;PELUQUERIAS;SERVICIOS;PELUQUERIAS;SERVICIOS;1;OTROS;BELLEZA
992;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
993;AMOBLAMIENTOS;HOGAR;AMOBLAMIENTOS;HOGAR;1;HOGAR;HOGAR
994;AMOBLAMIENTOS;HOGAR;AMOBLAMIENTOS;HOGAR;1;HOGAR;HOGAR
995;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
996;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
997;AMOBLAMIENTOS;HOGAR;AMOBLAMIENTOS;HOGAR;1;HOGAR;HOGAR
998;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
999;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1000;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1001;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1002;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1003;COMESTIBLES;GASTRONOMIA;COMESTIBLES;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1004;CASAS DE COMIDAS;GASTRONOMIA;CASAS DE COMIDAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1005;CONFITERIAS - WHISKERIAS;GASTRONOMIA;CONFITERIAS - WHISKERIAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1006;CASAS DE COMIDAS;GASTRONOMIA;CASAS DE COMIDAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1007;FARMACIAS Y OPTICAS;OTROS;FARMACIAS Y OPTICAS;OTROS;1;OTROS;FARMACIA Y ÓPTICA
1008;CONFITERIAS - WHISKERIAS;GASTRONOMIA;CONFITERIAS - WHISKERIAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1009;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1010;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1011;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1012;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1013;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1014;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1015;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
1016;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;LIBRERÍA
1017;OTROS;OTROS;OTROS;OTROS;1;OTROS;LIBRERÍA
1018;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1019;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1020;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1021;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1022;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
1023;ARTICULOS DE VESTIR;INDUMENTARIA;ARTICULOS DE VESTIR;INDUMENTARIA;1;INDUMENTARIA;INDUMENTARIA
1024;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1025;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1026;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1027;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1028;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1029;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1030;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1031;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1032;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1033;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1034;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1035;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1036;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1037;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1038;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1039;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1040;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;BELLEZA
1041;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1042;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1043;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1044;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1045;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1046;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1047;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1048;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1049;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1050;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1051;OTROS;OTROS;OTROS;OTROS;1;OTROS;EDUCACION
1052;OTROS;OTROS;OTROS;OTROS;1;OTROS;EDUCACION
1053;AGENCIAS DE VIAJES;TURISMO;AGENCIAS DE VIAJES;TURISMO;1;TURISMO;TURISMO
1054;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1055;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1056;SEGUROS;PAGO_DE_SERVICIOS;SEGUROS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1057;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1058;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1059;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1060;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1061;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1062;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1063;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1064;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1065;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1066;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1067;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1068;PELUQUERIAS;SERVICIOS;PELUQUERIAS;SERVICIOS;1;OTROS;BELLEZA
1069;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1070;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1071;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1072;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1073;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1074;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1075;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1076;OTROS;OTROS;OTROS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1077;OTROS;OTROS;OTROS;OTROS;1;OTROS;BELLEZA
1078;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;BELLEZA
1079;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1080;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1081;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1082;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1083;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1084;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1085;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1086;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1087;SERVICIOS;PAGO_DE_SERVICIOS;SERVICIOS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1088;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1089;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1090;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1091;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1092;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1093;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1094;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1095;OTROS;OTROS;OTROS;OTROS;1;OTROS;SALUD
1096;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1097;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1098;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1099;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1100;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1101;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1102;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1103;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1104;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1105;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1106;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1107;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1108;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1109;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1110;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1111;AMOBLAMIENTOS;HOGAR;AMOBLAMIENTOS;HOGAR;1;HOGAR;HOGAR
1112;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1113;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1114;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1115;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1116;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1117;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1118;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1119;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1120;OTROS;OTROS;OTROS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1121;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1122;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1123;AGENCIAS DE VIAJES;TURISMO;AGENCIAS DE VIAJES;TURISMO;1;TURISMO;TURISMO
1124;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1125;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1126;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1127;JUEGOS/JUGUETES/HOBBIES;OTROS;JUEGOS/JUGUETES/HOBBIES;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1128;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1129;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;OTROS
1130;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;OTROS
1131;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1132;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1133;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1134;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1135;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1136;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1137;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
